file	nsamp	ndiffs	ncells	piT	piW	TajD
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	12	66108	2241912	5468.297101449275	7304.732348562933	-0.022463475560695514
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	13	71652	2428738	5432.947692307693	7197.143868114492	-0.020245732422459924
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	34	171516	3808204	4981.754170324846	6045.2849440372365	-0.005595642213675994
./crashC6.115317336/crashC6.115317336_chr6.vcf.gz	50	188546	3284100	3957.461212121212	3990.244081992014	-0.00017771562388640687
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	2	7890	135068	3998.833333333333	4396.363636363637	-0.04236344377182822
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	3	11956	202602	4015.2	4218.832116788321	-0.015972456590920902
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	14	76978	2615564	5509.97619047619	7713.820788298372	-0.02193642307333331
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	4	15510	270136	4009.5	4161.046831955923	-0.009299116554143033
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	5	20332	337670	4004.2444444444445	4155.225136765325	-0.007543196985512697
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	35	172182	3920210	4974.532091097309	6125.492857592552	-0.005805838496607157
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	6	24278	405204	4125.242424242424	4210.4359044808925	-0.0035365224976761076
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	15	82372	2802390	5494.777011494253	7543.566784710515	-0.01948134844883554
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	7	27316	472738	4002.7032967032965	4084.7338509048486	-0.0030295397573046595
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	8	32470	540272	4060.3166666666666	4127.201596979988	-0.0021497668760809443
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	9	36438	607806	4011.3464052287577	4058.667488898248	-0.0013798268189135648
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	16	88958	2989216	5511.372983870968	7765.854444482129	-0.01953737128794568
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	10	40672	675340	4021.078947368421	4078.9351526573782	-0.0015149807960468133
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	36	173268	4032216	4948.203442879499	6086.750411025252	-0.00561941962511401
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	11	44500	742874	4057.6450216450216	4091.778397695669	-0.0008117455270030865
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	17	93334	3176042	5501.864527629234	7819.65708132173	-0.018786747520805513
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	12	47816	810408	4022.5507246376806	4057.2622557767068	-0.0007644563343274306
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	13	53198	877942	4055.036923076923	4098.315356591995	-0.0008722057058361568
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	37	180902	4144222	4959.044427989634	6105.640859543446	-0.00548931656783947
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	14	54974	945476	4026.301587301587	4073.538781268099	-0.0008903752449798831
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	18	96658	3362868	5469.306349206349	7782.903591685254	-0.01780444030008643
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	15	61938	1013010	3981.4758620689654	4057.9012759245857	-0.0013509550747735706
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	16	61542	1080544	4059.703629032258	4068.5379719533075	-0.0001461338698103749
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	17	66550	1148078	4042.4456327985736	4136.178668229853	-0.0014363628773802575
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	19	104818	3549694	5506.264580369843	7854.890567967741	-0.016973826275668125
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	38	188256	4256228	4954.231228070175	6098.516870245393	-0.005340439723527767
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	18	73734	1215612	4028.1301587301587	4073.52071236126	-0.0006673964411843364
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	19	75622	1283146	4082.843527738264	4149.385272913056	-0.0009103791913867358
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	20	109916	3736520	5483.05	7896.005681042406	-0.01648718930547898
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	20	82130	1350680	4043.3307692307694	4111.6311366566615	-0.0008962301868256379
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	39	191490	4368234	4978.764901764902	6108.573660455787	-0.005129303553512133
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	21	83444	1418214	4012.0429732868756	4014.9355949582236	-3.703265776123939e-05
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	21	114820	3923346	5494.483159117305	8089.59788868377	-0.016489030990917183
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	22	89116	1485748	4031.322410147992	4071.49554395713	-0.00048426070791177204
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	23	93442	1553282	4046.808695652174	4104.485314893668	-0.000659849365869064
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	40	196468	4480240	4973.488607594937	6106.223809286542	-0.00501601809448565
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	22	119814	4110172	5484.237843551798	8078.393366280701	-0.015760225363276686
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	24	95298	1620816	4055.4131205673757	4105.261027294598	-0.0005465410957008566
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	25	97702	1688350	4048.6269387755106	4141.359593690442	-0.0009677450732046714
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	23	127556	4296998	5498.814492753623	8154.134942615688	-0.015291031682435806
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	41	199022	4592246	4955.1463414634145	6068.714801171544	-0.004840648200176876
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	26	108006	1755884	4054.7812971342387	4147.549200942377	-0.0009296432273277761
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	27	103998	1823418	3966.8860936408105	4070.300349857245	-0.0010170363146951775
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	24	131848	4483824	5499.501773049646	8270.684780001548	-0.01508114848126044
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	28	114568	1890952	4045.657792207792	4085.0204880772685	-0.0003719914679413722
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	42	197858	4704252	4942.779977051061	6064.091561018864	-0.004761903448873318
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	29	116362	1958486	4039.505142165759	4156.177377073927	-0.0010464597234744685
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	25	136868	4670650	5506.486530612245	8229.13825463233	-0.014298916829332204
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	30	119120	2026020	4041.971186440678	4154.654408020291	-0.0009774411158796968
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	43	213902	4816258	4964.565253077975	6111.341575325474	-0.004720017913612748
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	31	121362	2093554	4060.4891591750397	4084.3105476774367	-0.0002034272387515001
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	26	140986	4857476	5503.121417797888	8349.980068827113	-0.01417048625113254
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	32	122886	2161088	4027.5749007936506	4086.064615117774	-0.00048370053695932525
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	33	128022	2228622	4018.1002331002333	4022.0407335565474	-3.21047157392976e-05
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	44	215116	4928264	4956.106583072101	6097.416170740554	-0.004601233646228693
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	27	147450	5044302	5495.410202655486	8346.002960198983	-0.013672034807128114
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	34	134008	2296156	4041.722124670764	4086.77381306396	-0.00035063132656565935
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	28	156896	5231128	5489.404545454546	8435.627173620791	-0.013482940057767167
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	35	153732	2363690	4046.31966873706	4102.4780732107865	-0.00042297781206003694
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	45	208468	5040270	4946.367041198501	6156.610350702708	-0.0047248277069115
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	36	138596	2431224	4040.2918622848197	4076.8147285559953	-0.00026913706439581075
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	29	157582	5417954	5475.6333938294	8312.354754147855	-0.012721433292184546
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	37	148782	2498758	4041.6886338393188	4086.77076684917	-0.0003224532263065458
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	46	219036	5152276	4964.395604395604	6180.353698910128	-0.004626068120058209
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	38	148196	2566292	4002.8508771929824	4033.373925525448	-0.00021539218116751395
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	30	165354	5604780	5469.181920903955	8379.861169722768	-0.012517515328808345
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	39	154484	2633826	4053.2211122211124	4078.944252541557	-0.00017489326458489977
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	47	234866	5264282	4967.925417524593	6193.719172134817	-0.004554374861351379
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	31	171924	5791606	5494.504494976203	8492.49557233821	-0.012312604308858206
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	40	166354	2701360	4041.0806962025317	4108.436327707044	-0.0004433066609521479
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	41	164442	2768894	4036.2854561878953	4059.0017066990317	-0.000147640089739571
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	48	237616	5376288	4969.1754385964905	6152.817010610143	-0.0043347201249377436
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	32	176566	5978432	5508.25744047619	8598.712684101622	-0.012144661808821698
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	42	157972	2836428	4012.493689041881	4090.308025531466	-0.0004899221604148378
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	43	166456	2903962	4038.8612859097125	4064.477904511736	-0.00015853387742789183
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	33	177448	6165258	5479.296969696969	8595.425886967465	-0.011879711558893717
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	49	242398	5488294	4954.564275194613	6114.127822135611	-0.004186148308117568
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	44	172896	2971496	4036.8497910135843	4039.723898600758	-1.7489266217392882e-05
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	34	189302	6352084	5474.3608428446005	8614.525825340666	-0.011594059012637263
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	45	165784	3039030	4053.54506866417	4044.200694773486	5.553619141216825e-05
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	50	255206	5600300	4967.229494949495	6248.723391287363	-0.004436081808663011
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	2	10496	227412	5114.666666666666	5419.090909090909	-0.026318574165704243
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	3	15132	341118	5058.066666666667	5331.240875912409	-0.01695603886239243
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	46	180262	3106564	4054.0647396082177	4063.170271685007	-5.269272334698808e-05
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	4	20226	454824	4994.464285714285	5388.650137741048	-0.018677292737033856
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	35	192910	6538910	5503.092753623188	8693.277216143597	-0.01133902110340005
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	5	25718	568530	5140.466666666667	5602.042362182635	-0.017104894524840274
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	6	30040	682236	5103.030303030303	5616.784413040103	-0.015986759018498713
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	47	181224	3174098	4024.5309997712193	4095.260059904051	-0.00039745026570498843
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	7	33982	795942	5041.373626373626	5549.13766488975	-0.013803741764898436
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	8	40194	909648	4997.783333333333	5616.248920140128	-0.014607765102281851
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	36	196570	6725736	5483.372456964005	8580.911000777956	-0.010844441488244445
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	9	45074	1023354	5080.647058823529	5727.198485946031	-0.013360099694257353
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	48	192342	3241632	4048.102631578947	4083.2525761328525	-0.00019397096748778717
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	10	51552	1137060	5085.078947368421	5783.400695337164	-0.012896499947363636
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	11	53418	1250766	5020.909090909091	5814.516956124792	-0.013281306092073253
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	12	61776	1364472	5055.550724637681	5858.407126237675	-0.012245201171562777
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	49	200070	3309166	4036.7205975173574	4101.551859877975	-0.00034889457730189296
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	37	201920	6912562	5483.017400962607	8580.351755607977	-0.010551636961604249
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	13	66902	1478178	5063.341538461538	5841.783101806301	-0.011005992648688928
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	14	71636	1591884	5058.8650793650795	5895.221623837462	-0.010893010958777176
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	50	194072	3376700	4028.267878787879	4060.743094041343	-0.0001729913725265326
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	2	7896	132680	4027.0	4426.909090909091	-0.04232287020320166
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	15	75942	1705590	5051.059770114943	5810.957033656375	-0.0093801057497812
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	3	11756	199020	3995.6666666666665	4225.839416058395	-0.018024306454512185
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	4	16280	265360	4099.0	4239.724517906337	-0.00847479483019207
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	16	79874	1819296	5028.610887096774	5922.907308208864	-0.010161490625374178
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	5	20702	331700	4117.8	4256.675550568102	-0.0067730363054831835
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	38	205298	7099388	5493.016140350876	8704.326561014324	-0.010500542505108089
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	6	23616	398040	3984.212121212121	4077.9801937618718	-0.0040189032762383
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	17	85772	1933002	5059.470588235294	5876.787915024547	-0.008814905748282852
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	7	28988	464380	4075.0329670329666	4131.901678282503	-0.002076289907636188
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	8	31568	530720	4036.7166666666667	4135.639833176807	-0.0031730289800651853
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	18	87718	2046708	5047.666666666667	5992.599437732495	-0.00944430245869067
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	9	37598	597060	4109.6143790849665	4154.900937238171	-0.001289916670088077
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	10	38498	663400	3990.9052631578948	4006.494662419458	-0.0004155938048657313
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	19	94494	2160414	5042.684210526315	6011.301126417636	-0.009147272355508964
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	11	43988	729740	4021.5714285714284	4104.671504741237	-0.001970043127934609
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	39	210394	7286214	5516.312354312355	8735.260334451776	-0.010219489855701857
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	12	50150	796080	4049.6268115942025	4118.585802511105	-0.0014960791150392756
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	13	49958	862420	4023.516923076923	4116.39731577128	-0.0018636289990605264
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	20	99398	2274120	5028.779487179487	5939.519071215844	-0.008272747899175457
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	14	55828	928760	4039.3941798941796	4064.5447201184406	-0.00047511230980889216
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	15	59666	995100	4031.1862068965515	4141.957081154922	-0.0019183343358952479
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	21	107598	2387826	5049.87456445993	5999.628231039679	-0.008136812626932078
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	16	65814	1061440	4036.9818548387098	4131.60838055118	-0.0015413758451990462
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	17	67380	1127780	4047.912655971479	4094.11251810358	-0.0007152400395310311
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	22	110954	2501532	5046.55179704017	5983.450173232239	-0.007684832030140419
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	40	220180	7473040	5472.842088607595	8670.337100449717	-0.009971837343987763
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	18	71052	1194120	4035.0968253968254	4130.673471586314	-0.0013858591046718668
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	23	113988	2615238	5050.949758454106	6118.160964143015	-0.008190854933248911
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	19	73814	1260460	4044.2304409672824	4107.734336652888	-0.0008776271355446431
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	20	82452	1326800	4074.5410256410255	4115.392706682764	-0.0005355614533707456
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	24	122854	2728944	5071.222517730496	6153.722962589355	-0.007917769478695207
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	21	85908	1393140	4051.456445993031	4131.135398007489	-0.0009913925707306483
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	22	89874	1459480	4043.1691331923894	4139.311657415848	-0.0011399470478444332
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	25	123662	2842650	5064.3763265306125	6178.774561454268	-0.007794808080052007
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	41	229052	7659866	5496.640168623909	8834.380552031509	-0.009966840964914332
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	23	93876	1525820	4022.174879227053	4078.773976095343	-0.0006516038645088926
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	24	93956	1592160	4050.4397163120566	4157.7625816806585	-0.0011618474155683828
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	26	132356	2956356	5082.894419306184	6167.991213780062	-0.007311913673717446
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	25	101184	1658500	4036.711020408163	4080.1880288025077	-0.0004605225155672152
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	27	136736	3070062	5081.018169112508	6123.884060983193	-0.00681679268066953
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	26	101176	1724840	4038.6380090497737	4109.2648123091985	-0.0007143575530713963
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	27	108546	1791180	4048.6554856743533	4099.047888450694	-0.0004921126140678382
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	28	139162	3183768	5054.82012987013	6039.255975499045	-0.006292781077805207
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	42	237894	7846692	5499.676706827308	8909.714456200432	-0.009856282492030525
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	28	115406	1857520	4056.335064935065	4105.048299689478	-0.0004581113216273106
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	29	144762	3297474	5069.604960677555	6114.478116362619	-0.006370149713175982
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	29	113364	1923860	4013.7713248638834	4068.469699175283	-0.000501178752643758
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	30	117332	1990200	4024.5638418079097	4039.497526782194	-0.00013323128336949525
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	30	154686	3411180	5086.105649717514	6202.817113243879	-0.006488055447576709
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	43	235688	8033518	5499.684815321478	8854.81939132429	-0.009530803927074293
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	31	126074	2056540	4008.028556319408	4023.624008597719	-0.00013518905800817695
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	31	157812	3524886	5075.124801692226	6170.011074996163	-0.006189278587270505
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	32	128498	2122880	4042.4340277777774	4070.2025630404532	-0.00023053628579028439
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	33	138690	2189220	4058.0965034965034	4103.145514830856	-0.00035977587029327023
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	32	154766	3638592	5086.2400793650795	6192.756625013641	-0.006037711789687718
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	34	136860	2255560	4054.188762071993	4058.5862861256455	-3.446305413036864e-05
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	44	246440	8220344	5486.801724137931	8861.604576745269	-0.00936160905120112
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	33	165500	3752298	5047.836363636364	6199.262867143056	-0.006086338458376873
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	35	138642	2321900	4075.9002070393376	4150.002733204982	-0.0005517388932467537
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	36	142076	2388240	4057.8282472613455	4108.381158387426	-0.00036966215405636607
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	34	176132	3866004	5058.867427568042	6142.375314602543	-0.005610638172239583
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	45	240868	8407170	5493.587016229712	8898.621801776335	-0.009197114971929115
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	37	147266	2454580	4060.696778970752	4099.900294939042	-0.00027950799641478946
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	35	179266	3979710	5061.185093167702	6260.595711986533	-0.005919670586498507
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	38	152420	2520920	4049.980350877193	4081.3198445146977	-0.00021855549567852218
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	39	143942	2587260	4028.4585414585413	4045.45871586464	-0.00011654202503517288
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	36	188108	4093416	5083.096244131455	6291.210097057589	-0.005768985438729265
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	46	246446	8593996	5488.936215957955	8938.935332435738	-0.009074815543128032
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	40	167310	2653600	4046.2800632911394	4052.914189512566	-4.4261219223223906e-05
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	37	187732	4207122	5065.035542391707	6220.729379206233	-0.005430506028024741
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	41	161374	2719940	4058.8503462812405	4054.983887637711	2.515423604859374e-05
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	38	194088	4320828	5049.6466666666665	6256.840415503511	-0.005491468723710634
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	42	157720	2786280	4064.7650602409635	4093.3067850809757	-0.00017956818442603349
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	47	261374	8780822	5493.155799588195	8898.021845834108	-0.00880577045434858
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	43	159754	2852620	4033.1655266757866	4040.998764514067	-4.875932711175459e-05
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	39	201574	4434534	5053.237429237429	6216.742091054556	-0.005190371352763704
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	44	169428	2918960	4054.191483803553	4054.1826083770798	5.381534604612867e-08
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	40	200558	4548240	5065.707911392406	6314.785150213436	-0.005348523325064753
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	45	186270	2985300	4044.6936329588016	4056.031608556343	-6.71881590533413e-05
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	48	262684	8967648	5480.424999999999	8943.321906128771	-0.008724758351442612
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	41	201134	4661946	5060.5109906654625	6224.807071703845	-0.004934244746553708
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	46	170946	3051640	4041.4722885809842	4088.300045301922	-0.00026932140161885416
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	47	185348	3117980	4032.60764127202	4063.003142304081	-0.00017215855985564405
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	42	210994	4775652	5057.796328169822	6291.997286781614	-0.005051462348994474
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	49	263426	9154474	5487.030717441616	9010.53856962981	-0.008631312706665556
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	48	193730	3184320	4032.584429824561	4023.0930831645096	5.316015541082069e-05
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	43	214378	4889358	5062.849247606019	6318.873295813345	-0.004999879790013904
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	49	193030	3250660	4038.0039974752785	3977.4504420299277	0.0003360416741995121
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	44	213534	5003064	5059.579414838036	6237.843913636609	-0.004643279107274264
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	50	195500	3317000	4046.381616161616	4036.0201528295233	5.5532311615804534e-05
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	50	276994	9341300	5484.834747474747	9012.670959577488	-0.008466952927750657
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	2	8572	132268	4134.833333333333	4539.272727272727	-0.041742740096236595
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	3	11450	198402	4000.4666666666667	4233.284671532847	-0.018199384352683024
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	2	10930	377012	5393.833333333333	5663.454545454546	-0.022303923057107676
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	4	14982	264536	4015.928571428571	4076.1983471074386	-0.00377521869820373
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	5	20414	330670	3989.5111111111114	4099.72787207182	-0.005581121254653877
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	6	23888	396804	4019.8787878787875	4123.015135406339	-0.004372142455174964
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	3	16694	565518	5556.133333333333	6036.788321167884	-0.026347441542804245
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	7	27562	462938	3987.461538461538	4116.1790691566175	-0.004717458493320557
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	45	226582	5116770	5053.271910112359	6327.5670548650005	-0.004840475635577543
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	8	31840	529072	3949.0666666666666	3996.4089359292893	-0.0015714422930945017
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	4	21876	754024	5458.0	6149.2011019283755	-0.028699656429283498
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	9	35956	595206	4074.019607843137	4121.466355488651	-0.0013624100101932133
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	10	40150	661340	4000.7473684210527	4096.974807813904	-0.0025086469921939713
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	5	27592	942530	5452.711111111112	6404.808528545379	-0.030860104064653393
