file	nsamp	ndiffs	ncells
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	33	127846	2228622
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	34	131988	2296156
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	40	185670	4510240
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	35	133292	2363690
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	36	147528	2431224
./growthC1.44091248/growthC1.44091248_chr1.vcf.gz	48	270910	8944416
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	41	201718	4622996
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	37	142726	2498758
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	38	140332	2566292
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	39	153288	2633826
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	42	207496	4735752
./growthC1.44091248/growthC1.44091248_chr1.vcf.gz	49	261514	9130758
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	40	157278	2701360
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	41	153760	2768894
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	43	215534	4848508
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	42	159038	2836428
./growthC1.44091248/growthC1.44091248_chr1.vcf.gz	50	277076	9317100
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	2	10950	373652
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	43	172732	2903962
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	44	204068	4961264
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	3	15890	560478
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	44	179146	2971496
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	4	21954	747304
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	5	27398	934130
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	45	165792	3039030
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	45	215500	5074020
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	6	32268	1120956
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	7	37850	1307782
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	46	184180	3106564
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	8	43780	1494608
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	9	49314	1681434
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	46	233194	5186776
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	47	183434	3174098
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	10	54322	1868260
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	48	185642	3241632
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	11	61146	2055086
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	47	228716	5299532
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	12	67678	2241912
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	49	191436	3309166
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	13	70872	2428738
./crashC6.12268597/crashC6.12268597_chr6.vcf.gz	50	203746	3376700
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	14	76354	2615564
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	2	7340	132680
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	3	12158	199020
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	4	16006	265360
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	48	233374	5412288
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	5	20492	331700
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	15	83454	2802390
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	6	25684	398040
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	7	27866	464380
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	8	32120	530720
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	16	88974	2989216
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	9	36080	597060
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	10	40766	663400
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	11	42710	729740
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	17	93896	3176042
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	12	49394	796080
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	49	231362	5525044
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	13	51922	862420
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	14	54210	928760
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	18	100142	3362868
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	15	59910	995100
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	16	63336	1061440
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	17	67356	1127780
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	19	102046	3549694
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	18	73322	1194120
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	50	251256	5637800
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	19	77786	1260460
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	2	9818	224012
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	20	111508	3736520
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	20	81740	1326800
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	3	15142	336018
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	21	85840	1393140
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	4	19866	448024
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	22	89066	1459480
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	21	116056	3923346
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	5	25418	560030
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	23	93814	1525820
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	6	29778	672036
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	24	94618	1592160
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	7	34606	784042
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	22	121466	4110172
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	25	102910	1658500
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	8	40452	896048
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	26	100244	1724840
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	9	44230	1008054
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	23	125000	4296998
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	27	109874	1791180
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	10	51346	1120060
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	11	54876	1232066
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	28	118306	1857520
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	24	132282	4483824
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	12	59296	1344072
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	29	114546	1923860
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	13	65308	1456078
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	30	115850	1990200
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	25	137320	4670650
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	14	70754	1568084
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	31	123106	2056540
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	15	75764	1680090
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	32	133360	2122880
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	26	145012	4857476
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	16	78802	1792096
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	33	136334	2189220
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	17	85944	1904102
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	34	127702	2255560
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	27	146748	5044302
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	18	89628	2016108
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	35	142962	2321900
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	19	90678	2128114
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	28	153082	5231128
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	36	145708	2388240
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	20	99200	2240120
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	37	147718	2454580
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	21	104938	2352126
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	29	160542	5417954
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	38	152428	2520920
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	22	107916	2464132
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	39	148416	2587260
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	30	161234	5604780
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	23	114106	2576138
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	40	161696	2653600
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	24	119554	2688144
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	41	168570	2719940
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	31	167402	5791606
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	25	125126	2800150
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	42	157854	2786280
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	26	131644	2912156
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	32	175066	5978432
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	43	179038	2852620
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	27	133550	3024162
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	44	170208	2918960
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	33	176928	6165258
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	28	136722	3136168
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	45	165270	2985300
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	29	150958	3248174
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	46	189586	3051640
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	34	186416	6352084
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	30	153472	3360180
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	47	176874	3117980
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	35	189734	6538910
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	31	155698	3472186
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	48	189766	3184320
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	49	191816	3250660
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	32	157430	3584192
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	36	197418	6725736
./crashC6.124470481/crashC6.124470481_chr6.vcf.gz	50	192070	3317000
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	2	7610	132268
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	33	156760	3696198
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	3	12418	198402
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	4	14906	264536
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	5	18762	330670
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	6	25062	396804
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	37	200064	6912562
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	7	27920	462938
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	8	32102	529072
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	34	160456	3808204
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	9	36514	595206
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	10	40270	661340
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	11	42158	727474
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	12	46186	793608
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	13	53594	859742
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	35	169238	3920210
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	38	210214	7099388
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	14	56518	925876
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	15	59614	992010
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	16	66992	1058144
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	17	68296	1124278
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	36	187848	4032216
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	18	72614	1190412
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	39	214528	7286214
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	19	75752	1256546
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	20	83970	1322680
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	37	181978	4144222
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	21	82702	1388814
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	22	88326	1454948
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	23	91418	1521082
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	40	224374	7473040
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	24	102664	1587216
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	38	185434	4256228
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	25	100490	1653350
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	26	102526	1719484
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	27	108160	1785618
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	39	193586	4368234
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	41	226510	7659866
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	28	107532	1851752
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	29	120912	1917886
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	30	123258	1984020
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	40	195696	4480240
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	31	125412	2050154
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	42	231302	7846692
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	32	131736	2116288
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	41	204826	4592246
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	33	128608	2182422
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	34	138710	2248556
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	43	233314	8033518
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	35	135276	2314690
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	42	196428	4704252
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	36	142478	2380824
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	37	142238	2446958
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	44	242656	8220344
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	43	211426	4816258
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	38	156260	2513092
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	39	160732	2579226
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	40	153014	2645360
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	44	219868	4928264
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	45	254322	8407170
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	41	154144	2711494
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	42	164618	2777628
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	45	217160	5040270
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	43	172880	2843762
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	46	253324	8593996
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	44	168854	2909896
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	46	224288	5152276
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	45	177992	2976030
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	47	257710	8780822
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	46	191990	3042164
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	47	218536	5264282
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	47	188376	3108298
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	48	190254	3174432
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	48	243216	5376288
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	48	248630	8967648
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	49	187874	3240566
./crashC6.142603395/crashC6.142603395_chr6.vcf.gz	50	192230	3306700
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	49	230004	5488294
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	2	8346	133980
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	3	12884	200970
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	4	16218	267960
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	5	20162	334950
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	49	268902	9154474
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	6	25974	401940
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	7	29952	468930
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	8	32232	535920
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	9	38370	602910
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	10	42268	669900
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	11	46042	736890
./equilC2.189021307/equilC2.189021307_chr2.vcf.gz	50	235866	5600300
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	12	48910	803880
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	2	10062	227412
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	13	52034	870870
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	3	15076	341118
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	14	55780	937860
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	4	19702	454824
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	15	56888	1004850
./growthC1.48280924/growthC1.48280924_chr1.vcf.gz	50	273852	9341300
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	16	66082	1071840
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	5	25382	568530
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	2	11032	377012
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	17	67824	1138830
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	6	30512	682236
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	3	16342	565518
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	18	73252	1205820
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	7	34206	795942
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	19	76940	1272810
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	4	22022	754024
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	8	41644	909648
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	20	83490	1339800
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	5	27288	942530
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	9	47000	1023354
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	21	85400	1406790
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	22	90262	1473780
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	6	33218	1131036
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	10	50616	1137060
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	23	86672	1540770
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	11	55118	1250766
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	7	37942	1319542
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	24	97754	1607760
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	12	59436	1364472
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	8	44086	1508048
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	25	103792	1674750
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	13	65734	1478178
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	9	48924	1696554
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	26	100180	1741740
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	14	67112	1591884
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	27	112502	1808730
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	10	54096	1885060
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	15	76138	1705590
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	28	114938	1875720
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	11	59292	2073566
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	29	118848	1942710
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	16	80320	1819296
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	12	62902	2262072
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	30	116916	2009700
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	17	86998	1933002
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	13	71298	2450578
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	31	125406	2076690
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	18	92772	2046708
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	14	75040	2639084
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	32	126270	2143680
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	19	93348	2160414
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	33	137566	2210670
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	15	82018	2827590
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	20	104354	2274120
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	34	140752	2277660
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	16	90282	3016096
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	21	105700	2387826
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	35	129160	2344650
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	17	93288	3204602
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	22	112046	2501532
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	36	141292	2411640
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	18	98246	3393108
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	23	117608	2615238
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	37	140910	2478630
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	19	102108	3581614
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	38	153960	2545620
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	24	123146	2728944
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	39	149242	2612610
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	20	107504	3770120
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	25	127016	2842650
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	40	163078	2679600
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	21	115088	3958626
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	26	131354	2956356
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	41	176146	2746590
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	22	117788	4147132
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	27	137146	3070062
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	42	163746	2813580
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	23	125848	4335638
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	28	137302	3183768
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	43	171606	2880570
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	29	148226	3297474
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	24	130612	4524144
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	44	177870	2947560
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	30	150980	3411180
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	25	137090	4712650
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	45	185162	3014550
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	46	172558	3081540
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	31	158202	3524886
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	26	139814	4901156
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	47	189812	3148530
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	32	164366	3638592
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	27	149264	5089662
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	48	203664	3215520
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	33	160592	3752298
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	28	152522	5278168
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	49	182920	3282510
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	34	166584	3866004
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	29	157108	5466674
./crashC6.144259056/crashC6.144259056_chr6.vcf.gz	50	192540	3349500
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	35	177102	3979710
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	30	164598	5655180
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	36	182066	4093416
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	31	171100	5843686
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	37	186592	4207122
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	32	176736	6032192
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	38	192626	4320828
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	33	186522	6220698
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	39	191930	4434534
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	34	184746	6409204
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	40	194266	4548240
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	35	190502	6597710
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	41	201890	4661946
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	36	194282	6786216
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	42	210504	4775652
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	37	202622	6974722
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	43	217386	4889358
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	38	198884	7163228
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	44	212852	5003064
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	39	211676	7351734
./equilC4.145372292/equilC4.145372292_chr4.vcf.gz	45	216540	5116770
./growthC1.51455323/growthC1.51455323_chr1.vcf.gz	40	221228	7540240
