file	nsamp	ndiffs	ncells	piT	piW	TajD
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz.pop0	27	8606	488592	348.92941998602373	400.2710717133715	-0.005135768189987961
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz.pop1	32	5928	579072	270.8333333333333	290.5927940565125	-0.0022984724322026987
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz	100	65158	4737400	1024.717135678392	1799.581867243627	-0.004651067102955408
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop2	27	17690	1279098	666.7092941998602	707.7161218616354	-0.0023197178948238563
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz	100	25654	1809600	313.80145728643214	484.0771358287095	-0.0038000753575068206
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz.pop2	35	8066	633360	237.94741200828156	248.6224570875416	-0.0013272376731570837
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz.pop1	31	7978	560976	271.2416710735061	278.5192740921791	-0.0009116928232742474
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop0	28	23928	1326472	917.3025974025974	1074.9710189248894	-0.005662689199741499
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz.pop0	34	9902	615264	339.04741000877965	405.2739984242143	-0.0051988181910772565
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop3	24	9960	1136976	538.4769503546099	572.5598699355384	-0.0026798225204368383
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz	100	22630	1809600	315.26748743718593	483.22578666263723	-0.003754962989753812
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz.pop0	31	11302	560976	349.7810682178741	406.0674737720073	-0.004835802996990459
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz.pop2	36	7788	651456	246.90610328638496	263.87884806797155	-0.0019330179882543653
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop1	21	20654	994854	1026.2485481997678	1553.1265675564835	-0.017437931196243348
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz.pop1	33	6922	597168	267.33473193473196	283.23638641909025	-0.0018403773555629394
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz	100	25460	1809600	315.0637688442211	482.033897830136	-0.003742102561291309
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz.pop2	33	7296	597168	239.94358974358974	249.19759220552007	-0.0012173666168146474
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz.pop0	33	10416	597168	348.05034965034963	399.64065798895376	-0.004231215578536731
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz.pop1	34	7572	615264	264.5478489903424	277.072949978842	-0.0014383343691413925
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz	100	75590	4737400	1041.0295979899497	1922.3464169912525	-0.004952191305260179
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz	100	24678	1809600	306.96100502512564	473.35013633619855	-0.003797504864493511
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop0	27	21070	1279098	903.577218728162	1012.7472565554876	-0.004315391556723683
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz.pop1	35	6332	633360	268.11511387163563	290.9588354229827	-0.002426768040479074
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz.pop2	39	9128	705744	235.7988677988678	252.4606522793023	-0.0018310002996613473
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz.pop0	26	9716	470496	351.87028657616895	403.2032143910474	-0.005292851196753751
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop2	20	10652	947480	622.6769230769231	631.003371878694	-0.0007120446291518017
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz	100	23290	1809600	319.5622110552764	506.04194431337487	-0.00398103473851124
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop1	32	33336	1515968	1019.1274801587301	1644.1545713211995	-0.012846214798360076
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz.pop1	36	8826	651456	275.28834115805944	294.00106215548044	-0.0019127536519614322
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz.pop0	36	12140	651456	343.68466353677616	423.3615295038918	-0.005655165077350313
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz.pop2	28	6686	506688	229.8564935064935	246.64685387644792	-0.0026290983475140395
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop3	21	7226	994854	510.39140534262486	480.3699858056638	0.00321306547220674
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz	100	24660	1809600	314.1016582914573	509.787880644093	-0.00414687600196107
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz.pop1	29	6970	524784	273.6981246218995	306.54481511866015	-0.003995658800503
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz.pop0	35	10868	633360	347.807867494824	429.38219007856725	-0.005871546140894805
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz.pop2	36	7372	651456	238.0672926447574	245.10404339699	-0.0008628257437770176
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz	100	69386	4737400	1028.5922110552765	1882.8438156854977	-0.004900821877241073
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz	100	24296	1809600	321.8734673366834	504.1689761480158	-0.0039061684353480825
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz.pop1	27	6508	488592	269.25017470300486	287.91427965347776	-0.0025958535634915876
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop2	26	18576	1231724	708.1417797888387	715.8959377360254	-0.00045024650670062353
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz.pop2	32	8906	579072	247.62698412698413	255.27329143101207	-0.0010125518937143584
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz.pop0	41	11664	741936	343.3468834688347	421.4692195325201	-0.00489090218643081
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop3	23	10786	1089602	519.7130434782608	483.5096897915098	0.0035167168523190274
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz	100	27438	1809600	316.6968341708543	489.1852308251433	-0.0038092538100881184
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz.pop2	37	9198	669552	243.49759348389486	252.12796910082974	-0.0010009606009323735
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop0	23	21734	1089602	924.0657004830917	1109.4556458463067	-0.007847158202021975
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz.pop1	28	6760	506688	272.9551948051948	274.72932885443714	-0.0002493929718718883
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz.pop0	35	10400	633360	344.9908902691511	410.2893135743487	-0.0049188140147469585
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop1	28	27284	1326472	1018.361038961039	1634.0081952309074	-0.014545792066708337
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz	100	23742	1809600	313.50070351758797	497.3581828194374	-0.003993596229787469
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz.pop2	29	7054	524784	235.26981246218995	248.8651353183203	-0.0020372845193371535
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz.pop1	35	8230	633360	271.57888198757763	295.93958581538755	-0.0025443515785994087
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz.pop0	36	11414	651456	338.2566510172144	417.9972995978971	-0.005732341835517955
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz	100	67302	4737400	1029.3495979899499	1864.2844038651215	-0.004837689674843056
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz	100	22412	1809600	315.72844221105527	484.41767549513844	-0.0037620233686831302
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz.pop1	36	8840	651456	272.27777777777777	282.2410196692612	-0.0010608595465208923
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz.pop0	33	10074	597168	349.5948717948718	413.2981988771146	-0.005051978867694172
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop1	29	30750	1373846	1021.9231699939503	1603.581509954767	-0.013522093901468819
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz.pop2	31	8768	560976	239.97620306716024	244.66257334244173	-0.00066835540432354
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop0	21	17492	994854	907.4692218350755	1031.3894518652812	-0.006176289877049574
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz	100	22402	1809600	314.59201005025125	486.12037382728306	-0.003811939157646718
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz.pop0	36	12048	651456	337.9417057902973	409.33200513436714	-0.005240727299816307
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz.pop1	34	7856	615264	263.2230026338894	281.04008339979003	-0.0020171524562872323
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop2	24	13738	1136976	680.4406028368794	688.6040781279045	-0.000533680395691526
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz.pop2	30	6884	542880	230.33559322033898	242.9660082733039	-0.0018742121425313635
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop3	26	11500	1231724	510.96229260935144	470.4775158042628	0.0035772844689599057
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz	100	24754	1809600	317.6863819095477	493.1014369890759	-0.0038431147984027705
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz.pop0	34	10840	615264	340.5	412.3730792827528	-0.005544916468443317
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz.pop1	34	7764	615264	276.1374012291484	292.7326871667947	-0.0018037548685303237
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz.pop2	32	7300	579072	243.8030753968254	254.21582129252403	-0.0013846319964678907
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz	100	23408	1809600	324.2552261306533	499.74196048443986	-0.0037935886823919156
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz	100	59862	4737400	1024.1176884422111	1779.1494872578917	-0.004584071242466714
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz.pop1	35	8154	633360	263.7097308488613	277.2617718438694	-0.001510829038714486
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz.pop0	39	12222	705744	349.2880452880453	421.7148194826288	-0.004763989734935807
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz.pop2	26	6776	470496	257.3921568627451	259.1388386673527	-0.00028026260944865656
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop2	30	17386	1421220	686.6203389830508	696.7312982170913	-0.0005230568394071245
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop0	26	19358	1231724	913.9788838612368	1098.075932935443	-0.006968779380299518
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz	100	23384	1809600	313.8169849246231	481.01227883084925	-0.0037551088696701927
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz.pop0	36	11412	651456	341.91392801251953	404.79304136775625	-0.004667697038593261
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz.pop1	32	7866	579072	274.8462301587301	287.2088896133508	-0.0014550065307566873
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop3	23	8590	1089602	513.2521739130435	478.04887447151157	0.003458645238805475
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz.pop2	32	6700	579072	233.2361111111111	247.6595064338982	-0.001968742676259797
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop1	21	20966	994854	1029.026713124274	1560.0985557394395	-0.017498177742033206
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz	100	26026	1809600	323.08954773869345	492.4203576562181	-0.003714948962842972
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz.pop1	33	9012	597168	273.86620046620044	275.0418618861937	-0.0001401205651949999
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz.pop0	41	12330	741936	340.7828967178561	416.84872761200154	-0.004814951308923254
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz.pop2	26	5832	470496	244.6101055806938	261.57310615269927	-0.0026964460464934882
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz	100	23620	1809600	315.59391959798995	487.4825324929987	-0.0038092692796633672
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz.pop2	32	6552	579072	239.81150793650792	245.33307212922452	-0.000760824060977925
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz	100	74624	4737400	1039.1922110552764	1903.9572750040907	-0.004906119597192214
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz.pop0	37	12940	669552	336.9059607552758	401.0660533703191	-0.00467726277340982
./gravel_1mC1.149935669/gravel_1mC1.149935669_chr1.vcf.gz.pop1	31	6954	560976	273.21840296139607	280.6486263405903	-0.0009237471655193317
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop0	21	16770	994854	940.6329849012776	1165.0192253719365	-0.009900694716848516
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz	100	22924	1821600	306.1736180904523	485.0987548279963	-0.003984696026393166
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop2	27	14974	1279098	664.3361285814116	650.0015978152447	0.0008829032603174536
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz.pop0	29	9436	528264	342.93829401088925	405.2699599454591	-0.005734793744011189
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz.pop2	35	7088	637560	243.30062111801243	247.16973822309018	-0.000483879228445103
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz.pop1	36	7988	655776	249.07629107981217	282.8599692737991	-0.003589322168433122
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop3	23	11582	1089602	505.1391304347826	472.13299120818016	0.0032834213720089327
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz	100	20196	1821600	322.03090452261307	495.9960241537217	-0.003789102107541833
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop1	29	29262	1373846	1032.2516636418632	1643.5468311647403	-0.013865489182276033
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz.pop2	41	9722	746856	241.77838000602227	249.50656370800286	-0.0008174221967630563
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz.pop0	38	10800	692208	353.20701754385965	428.2488679082359	-0.004988503358473936
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz.pop1	21	5438	382536	258.30778164924504	277.4851296816462	-0.0035537740413184794
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz	100	23890	1821600	316.64175879396987	502.8068174823001	-0.003999892577075723
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz.pop0	34	9920	619344	348.59877085162424	431.3735604041354	-0.006104622066485026
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz	100	72608	4737400	1032.5520100502513	1909.4059096669534	-0.004960507531125942
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz.pop1	35	8912	637560	245.19627329192545	279.959678306422	-0.003838184674550555
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz.pop2	31	7994	564696	251.82866208355367	250.41182441315186	0.00019742371824533038
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop2	27	15610	1279098	662.3487071977638	667.9962402935871	-0.00033847520231526787
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz	100	25666	1821600	305.7397487437186	498.37980181872416	-0.00417578493739636
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop3	21	10662	994854	505.5876887340302	471.3064011678211	0.0037395558285001442
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz.pop1	39	8044	710424	243.92840492840492	275.3931713368274	-0.0031696945148076117
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz.pop2	31	7410	564696	237.44632469592807	254.45759368513305	-0.0023326652736983928
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz.pop0	30	10122	546480	344.6581920903955	418.16744583666605	-0.006336627026465696
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop1	33	35570	1563342	1024.4596736596736	1672.1032367382197	-0.012692664787687402
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz	100	23232	1821600	317.88879396984925	502.4662778158712	-0.003968470579737031
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop0	19	17046	900106	900.2375533428165	1080.3062839137526	-0.009463213383961465
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz.pop1	32	7210	582912	249.03224206349205	289.32382989032686	-0.004707387206198941
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz.pop0	37	9892	673992	351.35357275083305	416.0419213478297	-0.004545981510718007
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz.pop2	31	6940	564696	243.90058170280275	252.54117666156301	-0.0011938340319326737
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz	100	24358	1821600	316.6687939698493	508.08518231194836	-0.004069988086981369
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz.pop2	31	6590	564696	247.64939185616075	265.1043549271888	-0.0022973433210868735
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz	100	69974	4737400	1031.0751256281408	1812.8629142343548	-0.004658242431374054
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz.pop1	36	8834	655776	253.0148669796557	287.19261650556405	-0.0035763894257959117
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz.pop0	33	10316	601128	346.8130536130536	421.9129554373392	-0.0058341444409025014
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop1	23	24640	1089602	1017.4647342995169	1539.4948522961672	-0.015923592958544914
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz	100	23228	1821600	314.2199497487437	496.5068336533651	-0.003966271486734933
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz.pop2	31	7562	564696	245.47276573241672	267.4466424004411	-0.0028667632925268682
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop0	28	22534	1326472	916.0915584415584	1098.4819282087874	-0.00641036573973537
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz.pop0	34	9850	619344	347.4609306409131	415.296230224504	-0.005196561203065945
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz.pop1	35	7778	637560	250.43643892339546	280.1672095727722	-0.003280105310870078
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop3	23	10120	1089602	515.3748792270532	471.22285532151375	0.004400689365204471
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz	100	26728	1821600	311.39231155778896	501.78519848301335	-0.004099060575033188
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz.pop2	34	7808	619344	241.12993854258121	247.84144056133044	-0.0008616638119819394
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop2	26	18106	1231724	669.8242835595777	684.9143515588868	-0.0009158483591922242
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz.pop0	33	10898	601128	345.3477855477855	428.6366678745876	-0.006368786452796653
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz.pop1	33	7090	601128	254.4969696969697	271.8901216812335	-0.002097032681723745
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz	100	29356	1821600	312.49150753768845	510.80949964337975	-0.004194240340043808
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz.pop0	35	11816	637560	347.62111801242236	441.0039409941785	-0.00654432398650298
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz.pop1	39	9014	710424	247.2231102231102	284.93147572358555	-0.0036714531130630566
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz	100	73180	4737400	1030.743065326633	1882.5032760190688	-0.004887412806920632
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz.pop2	26	5402	473616	246.42006033182506	252.27863029955768	-0.0009656062583229169
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop2	23	12976	1089602	663.7352657004831	692.6134097531086	-0.0019581291703723407
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz	100	24082	1821600	323.60366834170856	522.0473086355341	-0.004106538768400946
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz.pop1	34	7822	619344	245.16198419666375	273.3146130537334	-0.0032774124832188802
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz.pop0	41	11192	746856	346.4573923517013	442.9645515105848	-0.005748640567669065
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop1	27	27708	1279098	1022.0125786163521	1704.2243108147165	-0.016024746677380863
./gravel_1mC11.94087055/gravel_1mC11.94087055_chr11.vcf.gz.pop2	25	4948	455400	248.5526530612245	255.40244610144828	-0.001159582415544347
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop3	26	12736	1231724	525.9924585218703	555.4555807472717	-0.002205029561951894
./gravel_1mC1.243199284/gravel_1mC1.243199284_chr1.vcf.gz	100	21706	1809400	316.30150753768845	493.6122464887193	-0.003880626076832549
./gravel_1mC1.243199284/gravel_1mC1.243199284_chr1.vcf.gz.pop2	28	7412	506632	248.51623376623377	244.90530504060362	0.0005694354247570711
./gravel_1mC1.243199284/gravel_1mC1.243199284_chr1.vcf.gz.pop1	36	8688	651384	262.4389671361502	289.0494653191776	-0.0027666514076508312
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop0	24	19586	1136976	907.8395390070922	1038.0886740625838	-0.005647968301508363
./gravel_1mC1.243199284/gravel_1mC1.243199284_chr1.vcf.gz.pop0	36	14056	651384	341.2382629107981	412.4267531570564	-0.005186688832818638
./gravel_1mC1.243199284/gravel_1mC1.243199284_chr1.vcf.gz	100	27174	1809400	315.3575879396985	490.3771196576445	-0.0038557555938947352
./gravel_1mC1.243199284/gravel_1mC1.243199284_chr1.vcf.gz.pop2	34	6448	615196	241.01975417032486	249.09421953636664	-0.001031433564280921
./gravel_1mC1.243199284/gravel_1mC1.243199284_chr1.vcf.gz.pop1	28	7070	506632	261.1181818181818	279.5185881530089	-0.0025422401680244454
./gravel_1mC1.243199284/gravel_1mC1.243199284_chr1.vcf.gz.pop0	38	10790	687572	339.3217543859649	410.90672699723063	-0.004959591832232303
./pm13_4a_1mC1.127916175/pm13_4a_1mC1.127916175_chr1.vcf.gz	100	63886	4817400	1005.8343718592965	1809.287247736851	-0.004796794319505676
./gravel_1mC1.243199284/gravel_1mC1.243199284_chr1.vcf.gz	100	23012	1809400	323.53321608040204	491.22846882371687	-0.0036879946960576013
./pm13_4a_1mC1.127916175/pm13_4a_1mC1.127916175_chr1.vcf.gz.pop2	27	18728	1300698	755.5276030747729	818.7562327645774	-0.003091634275907336
./gravel_1mC1.243199284/gravel_1mC1.243199284_chr1.vcf.gz.pop0	34	10482	615196	355.44776119402985	409.0323353493229	-0.004167754237129386
./gravel_1mC1.243199284/gravel_1mC1.243199284_chr1.vcf.gz.pop1	40	9862	723760	278.6958860759494	307.8954936239246	-0.002565147172236379
./pm13_4a_1mC1.127916175/pm13_4a_1mC1.127916175_chr1.vcf.gz.pop0	24	17364	1156176	846.0212765957447	933.310893850059	-0.004210109548460496
./gravel_1mC1.243199284/gravel_1mC1.243199284_chr1.vcf.gz.pop2	26	5100	470444	234.77224736048265	243.86934262290575	-0.0015511043577471249
./gravel_1mC1.243199284/gravel_1mC1.243199284_chr1.vcf.gz	100	24084	1809400	312.46145728643216	485.0987548279963	-0.0038446646796765093
./pm13_4a_1mC1.127916175/pm13_4a_1mC1.127916175_chr1.vcf.gz.pop1	21	22112	1011654	1013.4018583042973	1555.9153628296658	-0.01792322901046619
./gravel_1mC1.243199284/gravel_1mC1.243199284_chr1.vcf.gz.pop2	39	8778	705666	239.61671661671662	253.2724228654094	-0.0014958440013354037
./gravel_1mC1.243199284/gravel_1mC1.243199284_chr1.vcf.gz.pop0	31	10690	560914	345.2199894235854	403.9381215235961	-0.005071323072366421
./pm13_4a_1mC1.127916175/pm13_4a_1mC1.127916175_chr1.vcf.gz.pop3	28	14530	1348872	472.0525974025974	506.5730176262086	-0.002631225662565497
./gravel_1mC1.243199284/gravel_1mC1.243199284_chr1.vcf.gz.pop1	30	6612	542820	265.5	278.1349626923876	-0.0016377242793605019
./gravel_1mC1.243199284/gravel_1mC1.243199284_chr1.vcf.gz	100	27436	1809400	317.67050251256285	502.97708731551455	-0.003980099593255603
./gravel_1mC1.243199284/gravel_1mC1.243199284_chr1.vcf.gz.pop0	33	10502	597102	346.44662004662007	427.7962038199316	-0.006232719626053514
./gravel_1mC1.243199284/gravel_1mC1.243199284_chr1.vcf.gz.pop2	32	6282	579008	242.08085317460316	259.080183929569	-0.0022180222761892764
./gravel_1mC1.243199284/gravel_1mC1.243199284_chr1.vcf.gz.pop1	35	7722	633290	277.7937888198758	286.18561629692806	-0.0009063674215743586
./pm13_4a_1mC1.127916175/pm13_4a_1mC1.127916175_chr1.vcf.gz	100	60442	4817400	1001.5395979899498	1777.6170587589615	-0.004715909202764966
./gravel_1mC1.243199284/gravel_1mC1.243199284_chr1.vcf.gz	100	23336	1809400	317.1201507537688	485.95010399406857	-0.003753286234733652
./pm13_4a_1mC1.127916175/pm13_4a_1mC1.127916175_chr1.vcf.gz.pop0	25	21014	1204350	869.6612244897959	1117.8322094667408	-0.009595712692129022
